,Index,train_loss,vali_loss,test_loss
0,1,0.169237629259706,0.10910971,0.034871724
1,2,0.15873918023159733,0.100380085,0.03350356
2,3,0.1505882666357552,0.10424077,0.03364158
3,4,0.12278183800641897,0.08836151,0.032660414
4,5,0.1292760251385653,0.09132302,0.032119364
5,6,0.12575333577788567,0.08913838,0.032121226
6,7,0.13354402132536494,0.09072588,0.03180012
7,8,0.11500379510739152,0.0878586,0.032087296
8,9,0.14185866446806691,0.09727088,0.031687208
9,10,0.13249580943069805,0.08677643,0.031625155
