,Index,train_loss,vali_loss,test_loss
0,1,0.0777195194310575,0.08560547,0.06933779
1,2,0.05961339350106118,0.083236694,0.06373857
2,3,0.056812096987101025,0.08042807,0.062779844
3,4,0.05481002918594562,0.081139535,0.062035188
4,5,0.054327378216921615,0.07949348,0.06203373
5,6,0.05386498668108987,0.07977225,0.062412135
6,7,0.05339412140740214,0.07986836,0.060823772
7,8,0.05364503537754664,0.07993024,0.06146684
8,9,0.05371487212510368,0.08080951,0.060892876
9,10,0.05376756902825966,0.080372065,0.060546312
