,Index,train_loss,vali_loss,test_loss
0,1,0.10611736611899142,0.15753657,0.089205824
1,2,0.07211557706671484,0.14208694,0.07384802
2,3,0.06177093538591701,0.14094116,0.06594063
3,4,0.05762356846882832,0.13913171,0.06133955
4,5,0.05516942133534044,0.14608431,0.060535558
5,6,0.05375762908171849,0.14034599,0.060043827
6,7,0.053043339045697385,0.14319658,0.060352933
7,8,0.05304474292902018,0.14292143,0.05989355
8,9,0.05284813314341427,0.1449347,0.05963838
9,10,0.05302029979251297,0.14535488,0.059032
