,Index,train_loss,vali_loss,test_loss
0,1,0.09184982514308467,0.07510597,0.08201741
1,2,0.06295910395577654,0.07035933,0.07730469
2,3,0.0567932105818568,0.06699682,0.07459185
3,4,0.05429063789494388,0.0658889,0.07393232
4,5,0.05300064878277741,0.06532549,0.07350059
5,6,0.05236235430294817,0.06595236,0.0728302
6,7,0.05200129495673142,0.065083995,0.072704904
7,8,0.05186067170535143,0.06479077,0.07282593
8,9,0.051789404156819714,0.06509345,0.072728656
9,10,0.05173341984945265,0.06630729,0.07264036
