,Index,train_loss,vali_loss,test_loss
0,1,0.07378440947456753,0.08055537,0.065416776
1,2,0.05298424261702357,0.0735367,0.058041424
2,3,0.046793720597743095,0.06820241,0.050929226
3,4,0.043511391715024515,0.064533755,0.047480617
4,5,0.042394319873596174,0.065241106,0.048157025
5,6,0.041356597189906606,0.06587517,0.047757506
6,7,0.041113278744846916,0.063988514,0.047444206
7,8,0.04076764165434275,0.06436539,0.046415754
8,9,0.040551980814376797,0.06388439,0.046929944
9,10,0.040289501349131264,0.06352385,0.046845965
