,Index,train_loss,vali_loss,test_loss
0,1,0.04385892888496208,0.03168223,0.046155233
1,2,0.035127035206121,0.03236663,0.04939044
2,3,0.0284574897209887,0.028683914,0.043097585
3,4,0.024805550794867095,0.02724594,0.041703273
4,5,0.023724211683350333,0.02731576,0.04272195
5,6,0.022355854507772888,0.027138447,0.041722376
6,7,0.02166858742062407,0.02651877,0.041495107
7,8,0.021481476554974968,0.026407612,0.041466646
8,9,0.02146201597156931,0.026471388,0.04171193
9,10,0.02130211390945572,0.026535235,0.041458655
