,Index,train_loss,vali_loss,test_loss
0,1,0.03160514131520452,0.020136455,0.026939215
1,2,0.020229407342301272,0.018730955,0.025489356
2,3,0.015550218213404923,0.017839575,0.024710385
3,4,0.013880105308899543,0.017134938,0.023629222
4,5,0.013060014806912663,0.016901074,0.023728404
5,6,0.012529568816297371,0.016596306,0.023433538
6,7,0.012237210536657547,0.016508926,0.023330119
7,8,0.01210522931955492,0.016269509,0.023034703
8,9,0.011964717843788594,0.016248798,0.023028774
9,10,0.01198121568597957,0.016255742,0.023043571
