,Index,train_loss,vali_loss,test_loss
0,1,0.18995971375409548,0.1147505,0.03893431
1,2,0.1583342158704309,0.111928076,0.0386993
2,3,0.16700980382906244,0.10764722,0.03689237
3,4,0.14755446824847537,0.106077105,0.036513716
4,5,0.14168352024040698,0.10600279,0.035984132
5,6,0.15160346967615787,0.09974921,0.035615265
6,7,0.14416954682580074,0.1049306,0.0357679
7,8,0.12999928253449633,0.10719139,0.035881713
8,9,0.1363758227531484,0.105521716,0.035684947
9,10,0.13705961222234966,0.110164955,0.035858758
