,Index,train_loss,vali_loss,test_loss
0,1,0.10707681557714716,0.13353083,0.10296652
1,2,0.06409884883921022,0.124520585,0.09671798
2,3,0.05502999576038859,0.11692617,0.08881076
3,4,0.051005816708008446,0.11422895,0.08845037
4,5,0.04921715878201335,0.11227974,0.08621967
5,6,0.04811802502958739,0.11328087,0.085416384
6,7,0.04778709028209193,0.111834526,0.08633209
7,8,0.04761530600543996,0.11178623,0.08541474
8,9,0.047513357402010355,0.11194982,0.087121
9,10,0.04732527845444974,0.11238391,0.08490737
