,Index,train_loss,vali_loss,test_loss
0,1,0.05506805424252482,0.18362527,0.031999715
1,2,0.03058187454548027,0.18596013,0.029996091
2,3,0.025885651113781924,0.17910631,0.02856865
3,4,0.02376022190374418,0.19022009,0.02495723
4,5,0.022602621863268405,0.19910236,0.024124663
5,6,0.02193331757228313,0.19940828,0.024384337
6,7,0.021493941807501995,0.19030532,0.023992512
7,8,0.021436933060967906,0.18709314,0.024064437
8,9,0.021260317993508575,0.19241399,0.023657944
9,10,0.021250290496096693,0.19652493,0.023752503
