,Index,train_loss,vali_loss,test_loss
0,1,0.02147232723130932,0.019824581,0.026966386
1,2,0.01680778545312784,0.017609715,0.024599012
2,3,0.014316926788566366,0.016855717,0.023625733
3,4,0.01313242783463848,0.016130969,0.02309572
4,5,0.012538127351237483,0.015960759,0.022784896
5,6,0.012235701008256224,0.015784483,0.022586484
6,7,0.012132352281373925,0.015771441,0.022594864
7,8,0.012018216448293838,0.015775198,0.022781942
8,9,0.011912721811950262,0.015689353,0.02246739
9,10,0.012055073382882895,0.015744762,0.022552101
