,Index,train_loss,vali_loss,test_loss
0,1,0.06177846839728204,0.04125955,0.057866067
1,2,0.04635559194389912,0.037590064,0.051872715
2,3,0.041890462452357405,0.03649264,0.050658554
3,4,0.040203006407908734,0.03578111,0.04995085
4,5,0.03899472126255879,0.03595342,0.049509834
5,6,0.038820201579885985,0.035710238,0.049362104
6,7,0.03776722350454286,0.035871062,0.049589228
7,8,0.03780162210265795,0.035644688,0.04915066
8,9,0.03785582253367602,0.03534937,0.048989303
9,10,0.0380399694826719,0.03565861,0.04924805
