,Index,train_loss,vali_loss,test_loss
0,1,0.23186131151131362,0.1350953,0.040057708
1,2,0.20430716265376986,0.19382527,0.054789588
2,3,0.19734064645161054,0.13886504,0.037198883
3,4,0.15229065375011244,0.15134984,0.033148468
4,5,0.1524539959510418,0.11016419,0.032475945
5,6,0.1441310898641067,0.116528854,0.03121027
6,7,0.12526453655778635,0.105142266,0.031407066
7,8,0.12276510365320294,0.11856784,0.030800002
8,9,0.12505624155105197,0.10300218,0.03063841
9,10,0.1044463900692855,0.11845969,0.031058066
