,Index,train_loss,vali_loss,test_loss
0,1,0.18724199427553445,0.10915335,0.035498522
1,2,0.15458603129163548,0.103733964,0.034932416
2,3,0.1505457472725374,0.10209247,0.03369314
3,4,0.12221060098011553,0.11157006,0.032331076
4,5,0.12719357450156044,0.10381421,0.03199974
5,6,0.11845270912849602,0.103201054,0.032180704
6,7,0.12451912145761886,0.104130484,0.03190991
7,8,0.11771335591825001,0.10573455,0.03161371
8,9,0.13862283708444234,0.096391775,0.031233242
9,10,0.12038044144552186,0.10001845,0.031744253
