,Index,train_loss,vali_loss,test_loss
0,1,0.10859106876398925,0.12307729,0.17026985
1,2,0.06785179331729357,0.112003975,0.15963772
2,3,0.057296620463704935,0.10705306,0.153193
3,4,0.053036136191234096,0.10516639,0.15052427
4,5,0.05078247408675668,0.10260485,0.14942048
5,6,0.04952517298694987,0.101631336,0.14816703
6,7,0.048931347567692296,0.10151121,0.14854865
7,8,0.04856245303721903,0.10197235,0.14861116
8,9,0.04840108502812527,0.10260297,0.14813326
9,10,0.04833257199636289,0.102210976,0.14854658
