,Index,train_loss,vali_loss,test_loss
0,1,0.15650950395938162,0.27780816,0.09479918
1,2,0.07962047515876508,0.23073484,0.0734002
2,3,0.06524826790649123,0.24041155,0.062278677
3,4,0.05873186404255222,0.24291585,0.059877437
4,5,0.05552984333216921,0.24258995,0.05596197
5,6,0.053670733629931675,0.24581243,0.055007014
6,7,0.05290794602773163,0.24641745,0.05638006
7,8,0.05208530819762065,0.2475304,0.05543099
8,9,0.05182960014860059,0.24289313,0.054335758
9,10,0.05160254080978672,0.24654661,0.053637084
