,Index,train_loss,vali_loss,test_loss
0,1,0.11798867613970117,0.16696623,0.12563029
1,2,0.08018625768996802,0.14830725,0.10999196
2,3,0.06743364755329345,0.14235842,0.10054223
3,4,0.060833880063913735,0.1358356,0.09819966
4,5,0.05746760203290298,0.13387057,0.09216126
5,6,0.055606686674086345,0.13320567,0.09142868
6,7,0.054771221643976506,0.13116215,0.09178022
7,8,0.05380300260829122,0.13281877,0.09245356
8,9,0.05380918256491981,0.13173681,0.09211067
9,10,0.05365917914676086,0.1314773,0.091712706
