,Index,train_loss,vali_loss,test_loss
0,1,0.046667363698712744,0.038076602,0.059305966
1,2,0.026554920102280246,0.038333174,0.08141203
2,3,0.019261878813524404,0.03680106,0.08329
3,4,0.01698193267184961,0.028101452,0.0581724
4,5,0.015753566166827025,0.025805147,0.060197886
5,6,0.015181341670719887,0.024912251,0.05574971
6,7,0.014796239473513684,0.024898378,0.056001972
7,8,0.014686859262970552,0.025450103,0.059238546
8,9,0.014580857566667646,0.025678258,0.06040969
9,10,0.014457336861290861,0.025359811,0.05997174
