,Index,train_loss,vali_loss,test_loss
0,1,0.1860039594229562,0.08255957,0.030462552
1,2,0.16088706303489966,0.08530955,0.029166508
2,3,0.13736118277897,0.068214566,0.02724441
3,4,0.1162998289762696,0.071327955,0.026396247
4,5,0.11127874394372371,0.06442753,0.027304836
5,6,0.1046571224804752,0.070496485,0.026812518
6,7,0.11550373590432622,0.06848067,0.027077917
7,8,0.10854557648433998,0.0683228,0.026817748
8,9,0.14178104704653455,0.058056574,0.026636953
9,10,0.11570574843582769,0.06482884,0.026607418
