,Index,train_loss,vali_loss,test_loss
0,1,0.07900430423936594,0.052436404,0.070063114
1,2,0.06385889345228896,0.05047762,0.06745787
2,3,0.055850025803576245,0.04782894,0.06506725
3,4,0.05245018279535717,0.04709345,0.06431511
4,5,0.05061788424458843,0.04650688,0.06340874
5,6,0.04925997586299976,0.046390057,0.062643215
6,7,0.04910283321898417,0.045978043,0.06320525
7,8,0.048684904428568675,0.046074804,0.06314459
8,9,0.04865488827870357,0.046300627,0.06297578
9,10,0.04873400441046511,0.045987025,0.0627235
