,Index,train_loss,vali_loss,test_loss
0,1,0.11778354094448415,0.09808314,0.106424525
1,2,0.09241993314345608,0.0934318,0.101482145
2,3,0.08797103068889021,0.091375016,0.09979119
3,4,0.08633247370851206,0.0905143,0.099166945
4,5,0.08555426695416649,0.08975211,0.09895965
5,6,0.08513853097842498,0.089861564,0.09858887
6,7,0.08495894143475102,0.09005435,0.09832608
7,8,0.08487277493610249,0.089453846,0.09840475
8,9,0.08479895380201873,0.08955724,0.09834126
9,10,0.0847914602828922,0.08972492,0.098313585
