,Index,train_loss,vali_loss,test_loss
0,1,0.11929230586059027,0.09810518,0.10376651
1,2,0.08362642115542104,0.090120584,0.10079497
2,3,0.077119432982396,0.08824752,0.09861817
3,4,0.07406838739720675,0.08708738,0.097728886
4,5,0.07246505251232456,0.08629071,0.09714494
5,6,0.07162016069099723,0.08604388,0.09667021
6,7,0.07119192185622829,0.08618519,0.096508935
7,8,0.07098095350527575,0.085623756,0.09654524
8,9,0.07083224637069173,0.08609007,0.09655325
9,10,0.07080005821153208,0.08618007,0.09646509
