,Index,train_loss,vali_loss,test_loss
0,1,0.18101885808990695,0.112311915,0.038503867
1,2,0.16040502710607374,0.107416295,0.037854325
2,3,0.14749985873025104,0.111705534,0.03640563
3,4,0.1414052574689127,0.105445325,0.03584159
4,5,0.14500416065523705,0.10849706,0.035901703
5,6,0.13129383273562073,0.10371197,0.0355561
6,7,0.13284942956917595,0.108606145,0.035828333
7,8,0.13084889333427807,0.112296,0.035657387
8,9,0.1354008011978481,0.10923628,0.035746332
9,10,0.12461288093227493,0.10725153,0.035480864
