,Index,train_loss,vali_loss,test_loss
0,1,0.0829905111017527,0.16194598,0.06609737
1,2,0.05377675007471854,0.15683083,0.0586605
2,3,0.04436670188829234,0.14698626,0.051291168
3,4,0.04100418324731878,0.14486326,0.046942495
4,5,0.03937342424748142,0.14291175,0.04420841
5,6,0.03861421638340477,0.14027664,0.044204216
6,7,0.03812603715170752,0.13977693,0.044182997
7,8,0.03783156766972142,0.13970144,0.04374976
8,9,0.0378818233819988,0.14050987,0.04369336
9,10,0.037750378460342286,0.13960633,0.04341638
