,Index,train_loss,vali_loss,test_loss
0,1,0.09271420765720256,0.07500471,0.08082864
1,2,0.06590139551960922,0.069406286,0.0764287
2,3,0.0609032527374273,0.06779603,0.07407212
3,4,0.05882986180705728,0.06709333,0.07223954
4,5,0.05783439015357436,0.06560711,0.0724698
5,6,0.05725627447237502,0.06530186,0.07189732
6,7,0.056949679573698266,0.06560253,0.071718074
7,8,0.05679966763339259,0.06569343,0.071713485
8,9,0.05672489800913767,0.06488618,0.07156361
9,10,0.05668565917147936,0.06528441,0.07162371
