,Index,train_loss,vali_loss,test_loss
0,1,0.17055824320000143,0.086420156,0.031543694
1,2,0.1293895797161511,0.08851265,0.032361306
2,3,0.12483085281563588,0.07396579,0.026008146
3,4,0.10677447314477449,0.08074259,0.025649555
4,5,0.12675078893700156,0.07356561,0.02556231
5,6,0.10434149072164035,0.0698287,0.025320405
6,7,0.12094841428058932,0.07962685,0.025475478
7,8,0.0925035944168803,0.07050967,0.025199354
8,9,0.09561218737198017,0.06813716,0.02546132
9,10,0.1237592318935037,0.0771648,0.025321761
